doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
09 - Jun 13 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4252,School District 68,,Index record for sd68 escribe document identifier 4252,escribe,sd68-archive,public-registry
01 - Sept 12 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4253,School District 68,,Index record for sd68 escribe document identifier 4253,escribe,sd68-archive,public-registry
Enrolment & Facilities Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4254,School District 68,,Index record for sd68 escribe document identifier 4254,escribe,sd68-archive,public-registry
Exempt Compensation Reporting.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4255,School District 68,,Index record for sd68 escribe document identifier 4255,escribe,sd68-archive,public-registry
AS  Surplus Recommendations.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4256,School District 68,,Index record for sd68 escribe document identifier 4256,escribe,sd68-archive,public-registry
Route 6 Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4257,School District 68,,Index record for sd68 escribe document identifier 4257,escribe,sd68-archive,public-registry
J. Roberts.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4258,School District 68,,Index record for sd68 escribe document identifier 4258,escribe,sd68-archive,public-registry
P. Carrick.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4259,School District 68,,Index record for sd68 escribe document identifier 4259,escribe,sd68-archive,public-registry
C. Lundman.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4260,School District 68,,Index record for sd68 escribe document identifier 4260,escribe,sd68-archive,public-registry
S. Bassett.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4261,School District 68,,Index record for sd68 escribe document identifier 4261,escribe,sd68-archive,public-registry
N. Campbell.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4262,School District 68,,Index record for sd68 escribe document identifier 4262,escribe,sd68-archive,public-registry
E. Matheson.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4263,School District 68,,Index record for sd68 escribe document identifier 4263,escribe,sd68-archive,public-registry
H. Gilson.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4264,School District 68,,Index record for sd68 escribe document identifier 4264,escribe,sd68-archive,public-registry
J. Popkin.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4265,School District 68,,Index record for sd68 escribe document identifier 4265,escribe,sd68-archive,public-registry
AS - Operating Surplus and Deficit Policy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4266,School District 68,,Index record for sd68 escribe document identifier 4266,escribe,sd68-archive,public-registry
Agenda.html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4267,School District 68,,Index record for sd68 escribe document identifier 4267,escribe,sd68-archive,public-registry
Agenda.css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4268,School District 68,,Index record for sd68 escribe document identifier 4268,escribe,sd68-archive,public-registry
Agenda Business Committee Meeting Sep-12-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4269,School District 68,,Index record for sd68 escribe document identifier 4269,escribe,sd68-archive,public-registry
PostMinutes Business Committee Meeting Sep-12-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4270,School District 68,,Index record for sd68 escribe document identifier 4270,escribe,sd68-archive,public-registry
09 - Jun 13 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4271,School District 68,,Index record for sd68 escribe document identifier 4271,escribe,sd68-archive,public-registry
Director of Planning and Operations Presentation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4272,School District 68,,Index record for sd68 escribe document identifier 4272,escribe,sd68-archive,public-registry
Independent Review Panel Report Out.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4273,School District 68,,Index record for sd68 escribe document identifier 4273,escribe,sd68-archive,public-registry
Trustee Remuneration.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4274,School District 68,,Index record for sd68 escribe document identifier 4274,escribe,sd68-archive,public-registry
Inaugural Annual Meeting Policy Change.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4275,School District 68,,Index record for sd68 escribe document identifier 4275,escribe,sd68-archive,public-registry
AS - Surplus Policy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4276,School District 68,,Index record for sd68 escribe document identifier 4276,escribe,sd68-archive,public-registry
Agenda.html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4277,School District 68,,Index record for sd68 escribe document identifier 4277,escribe,sd68-archive,public-registry
Agenda.css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4278,School District 68,,Index record for sd68 escribe document identifier 4278,escribe,sd68-archive,public-registry
Agenda Business Committee Meeting Jun-13-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4279,School District 68,,Index record for sd68 escribe document identifier 4279,escribe,sd68-archive,public-registry
PostMinutes Business Committee Meeting Jun-13-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4280,School District 68,,Index record for sd68 escribe document identifier 4280,escribe,sd68-archive,public-registry
08 - May 9 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4281,School District 68,,Index record for sd68 escribe document identifier 4281,escribe,sd68-archive,public-registry
AS - Annual Budget Bylaw 2018 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4282,School District 68,,Index record for sd68 escribe document identifier 4282,escribe,sd68-archive,public-registry
IS - Draft Board Recognition Guidelines.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4283,School District 68,,Index record for sd68 escribe document identifier 4283,escribe,sd68-archive,public-registry
Agenda.html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4284,School District 68,,Index record for sd68 escribe document identifier 4284,escribe,sd68-archive,public-registry
Agenda.css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4285,School District 68,,Index record for sd68 escribe document identifier 4285,escribe,sd68-archive,public-registry
Agenda Business Committee Meeting May-09-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4286,School District 68,,Index record for sd68 escribe document identifier 4286,escribe,sd68-archive,public-registry
PostMinutes Business Committee Meeting May-09-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4287,School District 68,,Index record for sd68 escribe document identifier 4287,escribe,sd68-archive,public-registry
06 - Mar 7 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4288,School District 68,,Index record for sd68 escribe document identifier 4288,escribe,sd68-archive,public-registry
07 - April 11 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4289,School District 68,,Index record for sd68 escribe document identifier 4289,escribe,sd68-archive,public-registry
Capital Bylaw 2018 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4290,School District 68,,Index record for sd68 escribe document identifier 4290,escribe,sd68-archive,public-registry
Boundary Change between SD#68 and SD#79.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4291,School District 68,,Index record for sd68 escribe document identifier 4291,escribe,sd68-archive,public-registry
MOE Letter July 19 2017 and District Maps.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4292,School District 68,,Index record for sd68 escribe document identifier 4292,escribe,sd68-archive,public-registry
Department of Learning Services Aboriginal Education.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4293,School District 68,,Index record for sd68 escribe document identifier 4293,escribe,sd68-archive,public-registry
Surplus and Deficit Policy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4294,School District 68,,Index record for sd68 escribe document identifier 4294,escribe,sd68-archive,public-registry
Agenda.html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4295,School District 68,,Index record for sd68 escribe document identifier 4295,escribe,sd68-archive,public-registry
Agenda.css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4296,School District 68,,Index record for sd68 escribe document identifier 4296,escribe,sd68-archive,public-registry
Agenda Business Committee Meeting Apr-11-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4297,School District 68,,Index record for sd68 escribe document identifier 4297,escribe,sd68-archive,public-registry
PostMinutes Business Committee Meeting Apr-11-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4298,School District 68,,Index record for sd68 escribe document identifier 4298,escribe,sd68-archive,public-registry
06 - Mar 7 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4299,School District 68,,Index record for sd68 escribe document identifier 4299,escribe,sd68-archive,public-registry
AS - Appointment of Architect – École Hammond Bay Elementary Expansion.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4300,School District 68,,Index record for sd68 escribe document identifier 4300,escribe,sd68-archive,public-registry
Special Education Audit Report Final.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4301,School District 68,,Index record for sd68 escribe document identifier 4301,escribe,sd68-archive,public-registry
Operating Surplus  Deficit Policy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4302,School District 68,,Index record for sd68 escribe document identifier 4302,escribe,sd68-archive,public-registry
Focus Schools Presentation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4303,School District 68,,Index record for sd68 escribe document identifier 4303,escribe,sd68-archive,public-registry
NSAA Presentation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4304,School District 68,,Index record for sd68 escribe document identifier 4304,escribe,sd68-archive,public-registry
IS - Rutherford - FJN Transportation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4305,School District 68,,Index record for sd68 escribe document identifier 4305,escribe,sd68-archive,public-registry
Rutherford - FJN Transportation Presentation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4306,School District 68,,Index record for sd68 escribe document identifier 4306,escribe,sd68-archive,public-registry
Agenda.html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4307,School District 68,,Index record for sd68 escribe document identifier 4307,escribe,sd68-archive,public-registry
Agenda.css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4308,School District 68,,Index record for sd68 escribe document identifier 4308,escribe,sd68-archive,public-registry
Agenda Business Committee Meeting Mar-07-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4309,School District 68,,Index record for sd68 escribe document identifier 4309,escribe,sd68-archive,public-registry
PostMinutes Business Committee Meeting Mar-07-2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4310,School District 68,,Index record for sd68 escribe document identifier 4310,escribe,sd68-archive,public-registry
05 - Feb 14 2018.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4311,School District 68,,Index record for sd68 escribe document identifier 4311,escribe,sd68-archive,public-registry
NDTA Presentation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4312,School District 68,,Index record for sd68 escribe document identifier 4312,escribe,sd68-archive,public-registry
AS - Local School Calendar 2018-2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4313,School District 68,,Index record for sd68 escribe document identifier 4313,escribe,sd68-archive,public-registry
IS - AFG 2018-2019.docx,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4314,School District 68,,Index record for sd68 escribe document identifier 4314,escribe,sd68-archive,public-registry
AFG 2018-2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=4315,School District 68,,Index record for sd68 escribe document identifier 4315,escribe,sd68-archive,public-registry
